Latitude,Longitude,Elevation
19.31,109.35,169
19.04,109.53,243
19.14,110.28,25
18.14,109.31,7
18.3,110,50
16.5,112.2,5
16.32,111.37,5
9.32,112.53,6
10.23,114.23,5
27.49,-17.53,30
28.37,-17.45,31
28.18,-16.3,2368
28.29,-16.2,618
28.28,-16.15,46
28.03,-16.34,72
27.56,-15.23,25
27.09,-13.12,63
23.42,-15.52,10
28.27,-13.52,23
28.57,-13.36,40
29.22,-10.11,66
23.42,-15.52,10
35.44,-5.54,21
35.11,-6.08,49
35.04,-5.18,305
35.11,-3.51,14
34.47,-1.56,470
34.18,-6.36,14
34.13,-4,510
34.03,-6.46,75
34.14,-6.03,52
33.56,-4.59,579
33.53,-5.32,549
33.34,-7.4,62
33.22,-7.35,206
33.3,-5.1,1665
33.14,-8.31,28
32.52,-6.58,785
32.17,-9.14,45
32.32,-6.17,519
32.22,-6.24,468
32.41,-4.44,1515
32.34,-1.57,1110
31.56,-4.24,1045
31.31,-9.47,8
31.37,-8.02,466
30.23,-9.34,23
30.2,-9.25,74
30.56,-6.54,1140
29.41,-9.44,260
28.27,-11.09,200
27.56,-13,10
35.35,-5.2,10
35.54,-5.19,5
35.17,-2.57,55
35.09,-2.55,16
36.5,5.47,2
36.56,6.57,7
36.5,7.49,4
36.54,8.27,10
36.46,3.06,8
36.49,2.57,33
36.54,3.54,30
36.54,4.25,45
36.43,3.15,25
36.42,4.03,195
36.45,5.06,13
36.43,5.04,2
36.28,7.28,227
36.33,1.2,59
36.23,3.54,635
36.17,6.37,694
35.53,7.07,889
36.17,7.57,680
36.13,1.2,143
36.18,2.14,715
36.16,2.45,981
36.04,4.46,928
36.11,5.25,1038
35.49,-0.16,4
35.53,0.07,137
35.42,-0.39,22
35.4,4.3,441
35.33,6.11,1052
35.29,8.08,813
35.29,-0.31,111
35.52,-0.29,62
35.46,-0.48,104
35.38,-0.36,90
35.33,-0.32,112
35.36,0.18,474
35.16,0.09,511
35.15,1.26,1127
35.2,4.12,461
35.18,-1.21,68
35.11,-2.37,450
34.49,-1.47,426
34.48,5.44,87
35.01,-1.28,247
34.41,3.15,1144
34.52,0.09,770
34.09,0.04,1000
33.46,2.56,765
34.56,-0.26,1149
33.4,1,1341
33.07,6.08,85
33.16,-0.18,1166
33.3,6.07,63
32.46,-0.36,1058
32.23,3.49,450
31.37,-2.14,773
31.55,5.24,141
31.4,6.09,142
30.34,2.52,397
30.08,-2.1,499
29.15,0.17,312
28.08,6.5,387
28.03,9.38,562
27.53,-0.17,263
26.58,1.05,309
27.12,2.28,293
27.15,2.31,269
26.3,8.25,558
27.4,-8.08,431
24.33,9.28,1054
22.47,5.31,1378
22.49,5.28,1377
18.34,5.46,411
36.57,8.45,21
37.15,9.48,3
36.5,10.14,4
36.51,11.05,30
36.44,9.11,159
36.29,8.48,144
36.27,10.44,5
36.04,9.22,445
35.4,10.06,68
35.33,8.41,1092
35.4,10.45,3
35.46,10.45,2
34.25,8.49,314
35,9.29,355
34.43,10.41,23
33.55,8.06,93
33.42,8.58,46
33.53,10.06,5
33.52,10.46,4
33.21,10.29,117
32.19,10.24,301
31.41,9.1,259
18.41,12.55,357
16.58,7.59,502
14.12,1.27,210
14.54,5.15,391
13.59,10.18,460
14.15,13.07,286
13.29,2.1,227
13.48,5.15,273
13.28,7.05,373
13.25,12.47,305
13.47,8.59,453
12.59,8.56,403
13.14,11.59,337
11.53,3.27,203
20.12,0.59,491
18.26,1.21,459
16.43,-3,264
16.16,-0.03,260
15.14,-9.21,237
15.1,-7.17,265
15.2,-1.41,288
15.52,2.13,278
14.26,-11.26,47
14.31,-4.06,272
13.04,-9.28,334
13.24,-6.09,289
13.2,-4.5,284
12.51,-11.14,132
12.32,-7.57,381
12.23,-5.28,367
11.25,-7.3,351
11.21,-5.41,375
25.14,-11.37,360
22.45,-12.29,343
20.56,-17.02,3
20.31,-13.04,224
19.45,-14.22,120
18.06,-15.57,3
18.34,-11.26,402
17.32,-14.41,75
16.3,-15.49,6
16.09,-13.31,18
16.36,-7.16,269
16.38,-11.24,115
16.42,-9.36,223
16.03,-16.27,4
16.39,-14.58,7
15.23,-15.07,21
15.39,-13.15,17
14.44,-17.3,24
14.39,-16.14,9
14.08,-16.04,7
13.46,-13.41,50
13.03,-13.18,52
12.33,-16.16,23
12.24,-16.45,13
12.53,-14.58,10
12.34,-12.13,167
13.21,-16.48,36
13.29,-15.34,11
13.27,-16.27,2
13.29,-16.11,15
13.43,-15.15,6
13.4,-14.53,4
13.32,-14.46,1
13.34,-15.56,2
13.19,-14.13,4
13.53,-13.24,15
11.53,-15.39,36
11.35,-15.29,20
12.11,-14.4,43
11.19,-12.18,1026
11.26,-9.1,366
10.56,-14.19,69
10.03,-12.52,459
10.22,-12.05,784
10.23,-9.18,384
9.34,-13.37,49
9.34,-13.38,26
10.02,-10.45,459
9.11,-10.06,525
8.32,-9.28,544
7.44,-8.5,470
8.37,-13.12,27
7.32,-12.3,8
8.33,-12.03,84
8.06,-12.06,56
7.57,-11.46,93
9.35,-11.33,464
7.59,-10.51,186
8.39,-10.58,390
-15.56,-5.4,436
-7.58,-14.24,79
0.23,6.43,13
1.39,7.25,5
-7.18,72.24,3
-11.35,47.17,4
-17.03,42.42,10
-22.19,40.2,13
-10.26,56.45,3
-15.53,54.31,13
-20.53,55.31,25
-20.56,55.17,11
-21.2,55.29,53
-16.27,59.37,4
-19.41,63.25,59
-20.26,57.4,57
-20.18,57.3,425
-37.48,77.32,29
-46.26,51.52,142
-49.21,70.15,30
31.52,10.59,621
32.53,12.05,3
32.04,12.32,691
32.4,13.09,81
32.38,14.18,22
32.19,15.03,32
31.12,16.35,13
32.05,20.16,132
30.43,20.1,7
32.49,21.51,625
32.47,22.34,26
32.06,23.55,50
30.08,9.3,357
30.23,13.35,500
27.01,14.26,432
29.08,15.57,267
29.02,21.34,60
29.45,24.32,1
26.36,12.47,463
25.08,10.08,692
25.48,21.08,260
24.13,23.18,435
31.32,25.11,6
31.37,25.54,24
31.2,27.13,30
31.11,29.52,14
31.12,29.57,7
31.24,30.24,3
31.33,31.06,2
31.25,31.49,5
31.17,32.14,6
31.16,32.18,6
31.05,33.5,32
31.3,34.27,16
31.02,30.28,2
30.39,30.42,16
30.47,31,12
30.24,30.21,1
30.08,31.24,74
30.05,31.17,26
30.03,31.13,19
29.52,31.2,141
28.05,30.44,40
27.03,31.01,70
26.34,31.42,61
25.4,32.42,88
24.29,32.57,102
23.58,32.47,194
29.12,25.19,13
22.12,31.37,192
28.2,28.54,130
27.03,27.58,92
25.29,29,111
25.27,30.32,73
30.36,32.15,13
29.52,32.28,4
29.36,32.42,16
28.14,32.37,4
27.09,33.43,14
26.08,34.18,11
21.49,31.29,183
22.13,36.39,2
20.45,32.33,468
19.32,33.19,312
19.35,37.13,2
19.26,37.14,138
19.1,30.29,226
19.06,37.2,3
18.33,31.51,249
17.42,33.58,345
16.42,33.26,360
15.36,32.33,380
15.4,32.32,380
15.28,36.24,500
15.19,35.36,451
14,32.2,378
14.24,33.29,408
14.02,35.24,599
14.25,29.05,536
13.37,25.2,730
13.33,33.37,418
13.29,22.27,805
13.1,30.14,574
13.1,32.4,381
13.04,33.57,435
12.54,23.29,900
12.42,28.26,564
12.03,24.53,658
12.44,34.08,445
11.45,32.47,282
11.52,31.03,885
11.47,34.23,470
11.2,27.49,453
11,29.43,499
9.33,31.39,388
8.46,27.24,414
9.14,29.5,389
8.37,33.04,399
8.15,34.36,649
8.28,25.41,545
7.42,28.01,438
7.47,33.01,402
7.17,28.45,429
6.48,29.42,418
6.48,33.08,510
6.12,31.33,420
4.55,29.28,749
4.34,28.24,649
4.52,31.36,457
4.25,32.34,624
4.16,33.34,1980
16.4,38.2,1676
15.07,36.41,615
15.33,37.53,626
15.17,38.55,2356
15.37,39.27,10
13.04,42.43,14
11.33,43.09,19
9.57,43.11,1454
10.25,45.01,9
9.3,44.05,1326
9.31,45.34,1032
10.38,47.22,1743
8.3,47.22,700
11.57,50.44,2
11.17,49.11,2
10.18,50.14,344
9.31,49.05,812
7.57,48.3,534
7.57,49.47,36
6.51,47.16,302
5.2,48.34,10
4.42,46.37,175
4.42,45.13,173
4.11,43.52,521
3.08,43.4,487
3.35,42.27,150
2.21,42.18,116
2.02,45.21,9
-0.22,42.26,10
14.07,38.43,2134
13.3,39.29,2212
12.32,37.26,1985
11.36,37.24,1820
11.05,39.43,1864
10.21,37.43,2476
9.03,36.36,1950
7.4,36.5,1676
8.1,35.33,1974
10.02,34.32,1733
5.5,36.37,1311
8.59,38.48,2355
8.44,39,1876
8.5,39.47,1062
8.59,40.1,1052
7.04,38.3,1652
9.36,41.52,1146
6.22,39.5,2274
9.2,42.43,1644
7.06,40,2450
6.45,44.17,550
7.09,40.43,1844
5.06,44.35,320
6.04,37.4,1219
5.17,39.45,1455
3.03,30.55,1211
3.07,35.37,515
3.32,39.03,1097
3.56,41.52,231
2.18,31.35,693
2.45,32.2,1105
2.15,32.54,1091
2.32,34.39,1280
2.18,37.54,1345
1.41,31.43,1147
1.43,33.37,1123
1.01,35,1875
1.45,40.04,244
0.11,30.06,961
0.4,30.17,1533
0.19,32.37,1140
0.27,33.11,1173
0.41,34.1,1171
0.32,35.17,2133
0.17,34.47,1530
-0.04,37.02,1905
0.05,37.39,1554
0.21,37.35,1067
-0.37,30.39,1413
0.03,32.27,1155
-0.06,34.45,1146
-0.4,34.47,1493
-0.22,35.21,2184
-0.16,36.06,1901
-0.3,36.58,1759
-0.3,37.27,1493
-0.28,39.38,147
-1.15,29.59,1869
-1.2,31.49,1137
-1.3,33.48,1147
-1.08,35.5,1890
-1.19,36.55,1624
-1.18,36.45,1798
-1.19,36.49,1679
-2.28,32.55,1140
-2.17,37.5,1000
-2.16,40.5,6
-3.2,36.37,1387
-3.21,37.2,831
-3.25,37.04,896
-3.24,38.34,579
-3.14,40.06,23
-4.53,29.38,885
-4.05,37.43,872
-4.53,38.17,511
-4.02,39.37,55
-5.05,32.5,1190
-5.05,39.04,35
-5.15,39.49,25
-6.1,35.46,1120
-6.5,37.39,526
-6.13,39.13,15
-7.4,35.45,1428
-6.52,39.12,55
-3.3,33,1100
-8.56,39.31,18
-8.56,33.28,1707
-10.41,35.35,1067
-10.21,38.45,465
-10.16,40.11,113
-4.4,55.31,3
-4.41,55.32,4
-9.21,46.32,4
0.03,18.16,317
3.17,19.47,446
1.13,19.48,353
2.19,21.34,463
1.15,23.36,366
3.48,23.49,474
2.47,24.47,410
0.31,25.11,396
1.33,25.2,450
4.02,25.52,650
1.05,27.08,524
2.46,27.39,764
1.22,29.04,855
0.08,29.16,1840
1.3,30.13,1239
-3.18,17.21,324
-1.58,18.16,300
-0.13,20.51,351
-2.18,23.17,437
-3.29,23.28,500
-2.57,25.55,497
-2.36,26.33,569
-1.11,29.27,1275
-0.45,26.34,762
-1.25,27,800
-2.31,28.51,1612
-1.41,29.14,1552
-6,12.25,27
-5.55,12.27,120
-5.51,13.06,8
-5.31,13.35,277
-5.48,13.26,340
-4.23,15.26,312
-4.55,17.04,563
-4.22,15.15,445
-5.02,18.48,449
-7.17,19,1060
-4.2,20.35,420
-6.25,20.51,481
-5.53,22.25,657
-4.58,23.26,424
-6.1,23.37,677
-7.08,23.44,877
-6.08,24.29,890
-4.31,26.35,544
-5.21,27,561
-7.17,27.26,633
-5.53,29.11,818
-7.04,29.47,1132
-10.41,22.2,1028
-8.21,22.35,882
-9.38,22.51,921
-7.31,24.11,845
-8.38,25.15,1106
-10.43,25.27,1526
-8.36,27.2,1579
-11.4,27.29,1298
-2.28,28.55,1591
-1.4,29.15,1554
-1.3,29.38,1860
-2.36,29.44,1768
-1.58,30.07,1497
-3.19,29.19,783
-2.5,30.2,1755
-4.49,11.54,17
-4.12,12.42,330
-3.59,13.55,512
-3.29,12.37,161
-3.41,13.21,531
-4.15,15.15,316
-2.37,16.13,312
-2.32,14.46,790
-1.52,15.52,377
-0.01,15.35,379
1.37,16.03,352
1.37,18.04,326
2.04,14.08,550
0.27,9.25,15
-0.42,8.45,4
-3.25,10.39,34
1,9.36,13
-2.51,11.01,79
2.05,11.29,599
1.01,13.56,501
-1.52,11.01,89
-0.43,10.14,26
0.47,11.32,583
-1.39,13.26,441
0.34,12.52,515
-0.5,12.43,485
-1.32,13.16,573
4.15,15.48,583
5.58,15.38,1020
5.16,17.38,674
6.29,17.26,465
4.24,18.31,366
8.24,20.39,511
6.32,21.59,584
4.44,22.5,500
10.17,22.47,464
5.24,26.3,651
5.51,20.39,475
6.3,23.16,602
5.03,21.12,449
4.19,21.11,406
12.08,15.02,295
13.26,14.44,292
20.27,16.34,809
8.37,16.04,422
12.23,17.03,301
9.22,14.55,455
21.27,17.03,1074
9.09,18.23,365
18,19.1,234
11.02,20.17,436
13.51,20.51,549
3.45,8.46,56
1.54,9.48,8
10.27,14.15,422
10.22,15.14,326
10.06,14.27,389
9.2,13.23,244
7.21,13.34,1104
6.47,11.49,1110
6.29,12.38,870
6.32,14.22,1027
5.43,9.17,126
5.27,10.04,1408
6.03,10.07,1239
5.39,10.45,1210
5.33,12.22,1031
5.36,14.04,804
4,9.44,9
4.57,9.56,821
4.05,9.22,52
4.44,11.15,500
4.33,13.43,670
4.28,14.22,656
3.39,10.46,227
3.5,11.31,760
3.5,11.32,751
3.58,13.12,693
3.09,13.37,624
2.57,9.54,16
2.54,11.1,628
10.53,4.45,244
13.01,5.15,302
12.1,6.42,469
10.36,7.27,642
13.01,7.41,517
11.08,7.41,664
12.03,8.32,481
10.17,9.49,609
12.53,10.28,344
11.42,11.02,414
11.51,13.05,354
8.29,4.35,305
9.06,6.01,143
9.37,6.32,260
9.15,7,344
9.52,8.54,1285
8.11,9.45,111
9.14,12.28,174
6.35,3.2,38
6.33,3.21,19
7.26,3.54,228
7.47,4.29,304
7.06,4.5,287
6.19,5.36,79
5.31,5.44,4
7.48,6.44,44
6.09,6.47,86
4.51,7.01,18
6.28,7.33,137
4.58,8.21,63
7.41,8.37,97
6.4,8.48,117
5.58,8.43,93
11.08,2.56,292
10.19,1.23,461
9.21,2.37,393
8.02,2.28,200
7.1,2.04,167
6.21,2.23,9
10.52,0.15,330
10.22,0.28,146
9.46,1.06,343
9.33,1.1,341
8.59,1.09,387
7.35,1.07,402
6.35,1.3,44
6.1,1.15,25
10.54,-1.06,203
10.03,-2.3,323
9.02,-2.29,301
9.3,-0.51,173
9.27,-0.01,197
7.45,-2.06,340
7.49,-0.02,122
7.2,-2.2,312
6.43,-1.36,293
6.12,-2.2,172
6.36,0.28,158
5.56,-0.59,140
6.05,-0.15,167
6.06,0.07,19
6.07,0.48,178
4.52,-2.14,40
4.53,-1.46,9
5.12,-1.04,47
5.36,-0.1,69
5.37,0,18
5.47,0.38,7
14.02,-0.02,277
13.34,-2.25,336
12.21,-1.31,306
12.28,3.29,300
12.02,0.22,309
11.1,-4.19,460
11.45,-2.56,271
11.09,-1.09,322
10.2,-3.11,335
9.3,-7.34,421
9.25,-5.37,381
9.36,-5.12,323
8.03,-2.47,370
7.23,-7.31,340
7.44,-5.04,376
6.08,-5.57,210
6.52,-6.28,277
6.39,-4.42,92
6.54,-5.21,213
5.15,-3.56,8
5.18,-3.18,39
4.25,-7.22,21
4.45,-6.39,30
4.57,-6.05,66
6.2,-10.45,12
6.15,-10.21,18
-5.33,12.11,20
-5.52,13.26,300
-6.16,14.15,567
-6.02,15.07,920
-7.14,12.52,17
-7.35,15,831
-8.51,13.14,70
-9.17,14.55,795
-9.33,16.22,1142
-9.39,20.24,1080
-10.42,13.45,5
-11.12,13.51,10
-11.25,15.07,1304
-11.47,19.55,1357
-12.22,13.32,3
-12.35,13.25,4
-12.48,15.45,1701
-12.23,16.57,1699
-14.39,17.41,1343
-16.36,11.43,1
-11.42,43.14,6
-11.32,43.16,29
-12.07,44.26,12
-12.48,45.17,7
-12.21,49.18,105
-13.19,48.19,9
-13.22,50,5
-14.38,47.46,57
-14.53,47.59,23
-14.39,49.37,474
-14.17,50.1,5
-14.53,50.15,88
-15.4,46.21,18
-16.45,44.29,36
-16.57,46.5,79
-17.05,49.49,3
-18.03,44.02,23
-18.48,47.29,1276
-18.07,49.24,6
-19.49,47.04,1532
-19.5,48.48,5
-20.17,44.19,8
-21.45,43.22,4
-21.27,47.06,1109
-21.12,48.22,6
-22.33,45.24,824
-22.48,47.5,6
-23.23,43.44,8
-25.33,45.32,22
-25.02,46.57,9
-11.21,40.22,29
-12.58,40.3,50
-13.17,35.15,1365
-13.44,37.33,838
-13.08,39.02,535
-14.55,33.37,1262
-14.13,34.21,1311
-14.49,36.32,607
-15.06,39.17,441
-15.02,40.4,11
-15.36,32.46,882
-16.11,33.35,150
-16.06,33.38,160
-16.13,39.54,62
-17.22,35.02,89
-17.5,35.2,45
-17.53,36.53,16
-19.07,33.28,732
-19.48,34.54,16
-22,35.19,21
-23.52,35.23,15
-25.03,33.38,5
-25.55,32.34,44
-26.17,32.11,104
-9.48,29.05,1324
-8.51,31.2,1673
-9.42,33.16,1278
-9.57,33.53,529
-10.58,33.44,1100
-11.45,24.26,1363
-11.06,28.51,1259
-11.21,29.32,1171
-10.13,31.08,1384
-10.06,31.15,1536
-11.54,31.26,1402
-10.07,32.38,1360
-11.53,33.37,1351
-11.27,34.01,1253
-11.36,34.18,500
-13.32,23.07,1078
-13.32,25.51,1234
-13.36,24.12,1075
-12.1,26.22,1386
-13,28.39,1270
-12.36,28.07,1243
-13.14,30.13,1384
-13.38,29.53,1237
-13.33,32.35,1032
-12.17,33.12,1143
-13.01,33.28,1015
-13.59,33.38,1149
-13.47,33.46,1229
-13.59,33.47,1067
-12.55,34.16,500
-13.45,34.35,513
-13.16,31.56,570
-15.15,23.09,1053
-14.48,24.48,1213
-15.04,27.11,1218
-15.46,27.55,978
-14.24,28.3,1165
-14.27,28.28,1207
-15.19,28.27,1154
-15.25,28.19,1280
-15.33,28.15,1213
-14.15,31.17,1036
-15.47,35.02,1141
-14.19,34.16,1632
-14.05,34.55,474
-15.31,35.13,1028
-15.41,34.58,767
-14.26,35.15,485
-14.45,35.4,717
-16.05,35.35,653
-16.06,23.16,1027
-17.28,24.18,951
-17.49,25.49,986
-16,27.36,1018
-16.5,27.04,1278
-17.37,27.2,617
-16.31,28.53,518
-16.5,29.37,1344
-15.38,30.25,329
-17.22,30.12,1140
-16.39,30.42,1180
-17.5,31.01,1472
-17.55,31.08,1503
-16.47,31.35,966
-17.25,32.13,1244
-17.35,30.58,1290
-17.02,30.51,1480
-15.55,35.04,1146
-16.09,35.13,820
-16.3,34.57,102
-16.31,35.09,58
-18.06,25.51,1062
-18.38,27,1077
-18.13,28.56,1282
-18.56,29.5,1215
-19.27,29.51,1429
-18.19,29.53,1157
-19.02,30.53,1459
-19.19,31.26,1190
-18.11,31.28,1632
-18.32,32.08,1430
-18.59,32.27,1019
-18.17,32.45,1880
-19.19,30.36,1260
-18.43,32.51,1270
-19.53,32.53,1480
-18.37,31.34,1380
-20.29,27.48,1390
-20.55,28.27,1020
-20.23,28.3,1350
-20.09,28.37,1344
-20.01,28.37,1326
-21.23,28.59,770
-21.03,29.22,861
-20.19,30.04,980
-20.04,30.52,1095
-21.01,31.35,430
-20.2,31.28,770
-20.12,32.37,1132
-22.13,30,457
-17.38,24.11,985
-17.56,15.59,1100
-19.11,15.55,1100
-19.16,17.44,1327
-19.36,18.07,1400
-19.2,12.43,0
-17.55,19.46,1100
-21.42,21.39,1100
-18.22,21.51,1000
-17.49,25.09,1000
-19.59,23.25,900
-20.28,25.59,904
-21.25,25.36,985
-21.16,25.19,945
-21.13,27.3,1000
-22.03,27.5,892
-19.56,16.23,1341
-22.53,14.26,0
-22.59,14.39,88
-23.34,15.03,400
-22.34,17.06,1725
-22.29,17.28,1700
-22.28,18.58,1449
-23.05,26.48,1006
-23.41,27.41,800
-23.09,28.13,948
-23.52,29.27,1222
-27.39,23,1173
-23.54,29.28,1327
-23.09,29.34,900
-22.16,29.54,500
-23.03,29.52,922
-23.05,30.17,700
-25.06,30.28,1425
-23.49,30.2,583
-23.56,31.09,400
-22.58,30.3,600
-24.32,17.56,1100
-24.01,21.53,1100
-24.36,24.4,1200
-24.13,25.55,1005
-25.47,25.32,1277
-25.53,25.39,1400
-24.4,25.55,1000
-25.2,27.1,1000
-25.43,27.18,1160
-25.44,28.11,1322
-25.55,28.13,1500
-25.55,28.58,1700
-25.56,27.56,1377
-25.5,28.13,1500
-25.39,28.13,1248
-24.54,28.2,1132
-25.11,29.2,1000
-24.11,29.01,1118
-25.26,30.59,674
-24.22,31.02,500
-24.32,31.02,620
-24.59,31.36,0
-25.26,31.56,152
-25.44,31,800
-26.38,15.06,0
-26.41,15.15,130
-26.32,18.07,1061
-25.49,28.1,1457
-26.28,20.37,881
-26.33,28.02,1500
-26.03,22.27,1000
-26.53,22.03,900
-26.11,26.11,1486
-27.28,23.26,1318
-26.57,24.38,1200
-26.49,26.01,1500
-27.59,26.08,1254
-28,26.4,1341
-26.15,28,1668
-26.21,28.28,1620
-26.3,29.59,1737
-26.44,27.04,1350
-26.4,27.06,1400
-27.4,27.15,1350
-27.16,28.3,1500
-26.01,29.36,1576
-26.08,28.14,1700
-26.14,28.18,1615
-30.51,30.21,151
-26.27,29.29,1639
-26.31,28.22,1560
-26.56,29.14,1554
-27.44,29.55,1235
-27.47,29.59,1251
-27.47,30.48,1158
-26.04,30.07,1700
-27.02,30.48,1238
-26.32,31.18,641
-27.33,32.41,0
-27.24,32.11,0
-28.34,16.32,21
-29.14,16.52,4
-28.07,29.58,1500
-29.08,19.23,986
-28.22,23.27,1494
-28.24,21.16,836
-28.48,24.46,1192
-28.5,27.55,1620
-29.06,26.18,1348
-29.16,29.08,2195
-29.27,27.33,1631
-29.27,27.34,1628
-28.15,28.2,1682
-28.1,28.18,1600
-28.11,30.13,1286
-28.05,26.52,1337
-28.53,31.27,487
-28.34,29.46,1100
-29,29.53,1146
-28.23,31.05,1300
-28.3,32.24,107
-29.39,30.24,739
-29.25,30.27,750
-29.38,17.04,80
-28.48,32.06,0
-29.4,17.52,990
-30.21,21.49,961
-29.4,22.45,946
-29.04,23.45,1000
-30.39,24.01,1247
-30.4,28,1287
-29.46,25.19,1372
-29.47,25.26,1400
-30.43,26.43,1351
-29.44,27.02,1438
-30.58,26.19,1437
-30.59,28.23,1328
-30.21,28.48,1500
-29.48,29.21,1613
-30.32,29.29,1300
-29.32,30.17,1100
-30.44,30.27,17
-29.06,30.36,1100
-29.46,31.04,6
-29.58,30.57,8
-31.18,27.51,1533
-31.4,18.3,34
-31.36,18.45,147
-31.28,19.46,1000
-31.55,21.31,1267
-31.24,23.07,1256
-31.29,25.02,1300
-31.54,26.52,1086
-31.32,28.4,752
-31.38,29.33,47
-32.11,18.53,150
-32.5,17.51,60
-32.46,25.45,900
-32.58,18.1,0
-33.5,19.54,159
-32.23,20.4,1458
-32.21,22.35,842
-32.15,24.32,754
-32.56,24.4,424
-32.44,25.35,722
-32.1,25.37,900
-32.5,27.27,500
-32.54,27.17,594
-32.31,27.28,900
-33.59,18.36,42
-33.21,20.03,782
-33.13,22.02,900
-33.34,22.13,359
-33.54,18.3,16
-34,22.23,193
-33.17,23.3,844
-33.17,26.3,651
-33.59,25.36,60
-33.02,27.5,125
-37.03,-12.19,23
-40.21,-9.53,54
-34.21,18.3,226
-34.5,20.01,8
-34.32,20.02,50
-34.05,21.15,138
-34.36,20.17,75
-34.11,22.09,59
-34.01,24.47,40
-34.12,24.5,7
-30.18,27.07,1300
-54.24,3.18,28
-46.53,37.52,22
36,-121.14,310
40.12,-111.13,1400
36.41,-121.46,41
35.45,-120.42,220
30.31,-86.18,61
34.39,-98.41,421
33.4,-117.44,117
34.18,-116.1,626
33.42,-117.5,17
36.32,-115.34,972
32.26,-99.51,545
48.21,-122.39,14
47.13,-124.12,18
45.39,-84.28,176
44.42,-83.16,184
26.04,-97.1,5
27.49,-97.05,2
28.26,-96.26,3
48.59,-122.44,21
45.4,-121.32,192
35.1,-94.12,143
34.41,-77.03,7
39.25,-118.43,1199
44.03,-75.45,203
58.41,-156.38,15
62.07,-136.11,539
59.47,-136.35,884
59.35,-133.4,716
35.05,-117.35,750
32.53,-116.25,1500
35.24,-120.21,225
33.59,-111.48,1584
33.45,-118.2,30
44.34,-111.27,2000
44.27,-116.08,1450
40.24,-116.52,1350
36.19,-115.34,800
35.04,-106.52,1515
35.14,-104.12,1325
32.59,-108.58,1750
42.04,-121.59,1750
44.55,-123.34,90
35.15,-101.39,1100
31.41,-106.12,1225
37.36,-112.52,3260
41.02,-111.5,2450
47.34,-122.25,120
47.34,-117.05,620
44.49,-107.54,1325
41.26,-109.07,2100
36.04,-108.51,2000
32.39,-114.37,65
66.37,-160,8
71.18,-156.47,4
71.19,-155.13,0
70.37,-159.51,27
70.3,-149.53,5
70.19,-149.35,20
68.29,-149.29,814
70.15,-148.2,14
70.12,-148.28,17
70.3,-149.54,5
69.1,-148.49,297
70.08,-143.38,15
70.08,-143.35,2
68.38,-149.34,732
70.08,-143.35,2
69.43,-148.41,108
68.04,-149.35,982
68.53,-166.08,3
68.21,-166.48,4
65.37,-168.03,5
65.34,-167.55,83
65.15,-166.52,5
66.16,-166.03,2
66.59,-160.26,46
69.49,-162.55,6
69.44,-163.01,6
66.52,-162.38,5
66.05,-162.45,9
66.53,-162.36,3
67.34,-162.59,30
69.22,-152.08,85
68.08,-151.44,643
67.06,-157.51,88
66.53,-157.09,61
66.03,-154.16,88
66,-153.42,389
66.55,-151.31,196
67.3,-148.29,585
67.41,-149.44,447
67.15,-150.12,320
66.49,-150.39,335
67.24,-150.07,360
65.1,-152.06,67
65,-150.39,82
65.56,-149.5,155
66.34,-145.16,131
68.07,-145.34,636
64.3,-165.26,7
64.31,-165.27,11
62.04,-163.18,95
64.42,-162.03,4
63.41,-170.3,16
63.46,-171.44,8
63.53,-160.48,6
62.39,-160.11,99
62.46,-164.3,3
62.06,-163.41,102
61.47,-166.02,146
60,-166,15
60.22,-166.16,15
61.32,-166.09,5
60.47,-161.48,46
60.42,-161.58,6
64.44,-156.56,46
64.44,-156.57,46
64.47,-141.09,268
65.42,-156.23,55
62.58,-155.37,103
62.54,-155.59,294
61.35,-159.32,26
61.06,-155.35,484
63.54,-152.16,214
63.3,-153.53,458
62.32,-153.37,323
62.06,-152.45,560
61.59,-152.05,305
62.18,-150.06,109
61.58,-151.11,45
60.34,-151.15,29
60.29,-151.02,33
61.1,-151.03,40
64.33,-149.05,110
64.18,-149.07,168
62.53,-149.5,381
58.07,-135.27,0
64.49,-147.52,138
64.49,-147.51,132
64.5,-147.37,137
63.2,-149.08,734
63.44,-148.55,524
63.39,-148.48,625
63.53,-149.01,396
63.24,-148.57,668
64.4,-147.06,167
63.58,-145.42,398
64,-145.44,391
64,-145.43,389
65.5,-144.04,182
63.02,-145.3,809
65.29,-144.37,291
63.05,-145.3,878
61.49,-147.3,838
61.43,-148.53,265
61.38,-149.02,236
61.16,-149.39,115
62.09,-145.27,481
61.56,-147.1,1002
61.49,-147.33,900
62.02,-142.4,735
62.18,-146.35,747
61.33,-145.13,518
61.15,-149.48,65
61.11,-149.58,22
61.1,-150.01,40
61.11,-150,44
61.13,-149.51,42
61.36,-149.05,71
61.45,-150.03,67
61.25,-149.31,29
61.08,-146.21,10
61.08,-146.15,37
61.26,-142.56,455
61.08,-146.16,37
60.46,-148.41,9
60.07,-149.27,18
60.14,-146.39,56
60.24,-146.05,110
62.58,-141.56,525
62.24,-143,882
62.42,-143.59,730
63.23,-143.2,472
63.19,-142.43,509
60.3,-145.3,13
60.29,-146.36,14
60.05,-142.3,11
60.49,-152.18,12
60.28,-164.42,4
58.39,-162.04,165
57.09,-170.13,9
55.12,-162.44,31
