40.29,-85.41,262,723.054139558495,103.002493467225,9
27.46,-82.38,2,16.398553506568,285.774438811127,9
-19.48,34.54,16,23.6362720934222,147.884875198038,4
-0.42,-80.07,69,34.0370844492878,321.632353482442,4
61.35,-159.32,26,205.530776654689,230.370637832049,20
63.35,45.38,66,271.169004611669,302.418960697504,20
16.06,-88.15,1,34.8758441295157,139.895327870824,1
-34.21,18.3,226,9.21936831827623,127.111195761172,13
28.28,-80.33,3,26.8981835241122,245.641081541454,9
54.1,-130.22,5,4.44779706578207,180,11
50.26,16.37,357,397.426306247289,342.727425903096,10
69.45,128.12,315,178.092630886562,37.3380544589721,30
53.11,-99.16,223,588.375244693998,41.0960703304181,19
55.28,10.2,17,14.2287641533535,218.661278447687,10
42.12,-89.06,226,1072.24683902808,107.880690002313,18
7.44,-8.5,470,246.070219872648,224.534715559394,2
57.2,107.04,271,1733.51995131468,358.479832043409,20
31.51,-106.23,1204,578.565833709448,226.540396265262,8
25.1,93.01,682,312.524181658434,213.239188610182,15
59.54,117.35,162,1188.17485465343,107.897727242481,20
0,0,261,574.583186251996,336.562601395628,4
46.07,-122.54,5,72.8122603293193,283.573776310307,13
40.24,115.3,538,247.886645774991,118.755098896852,25
65.46,-111.15,494,200.901744380987,46.87933168914,20
24.2,124.1,7,8.41248832792875,285.345138057934,9
56.57,9.15,6,37.3796297233158,271.959190060928,10
32.51,-106.06,1248,670.260203656871,220.674542238251,6
9.12,-80.08,2,37.3934898909908,273.436521671774,2
32.33,71.31,212,882.473839116583,213.513928362755,7
45.24,11.51,14,51.6669125644458,72.2405288888125,9
35.25,45.08,701,637.225273123468,144.908670208147,12
37.3,-77.2,54,24.6695514733483,111.057684408056,9
36.54,-75.43,23,38.4155692876333,270.12800791338,9
-13.14,30.13,1384,871.082690912156,146.928654448863,16
65.56,-149.5,155,451.451402176909,180,24
57.56,13.04,190,59.580293027849,259.657468664731,10
22.21,120.54,9,18.2214037569306,115.257908232359,15
-2.36,26.33,569,1438.66011227072,106.080645114062,2
43.07,-7.27,446,56.0401663228536,21.0748390434657,13
32.53,131.05,1144,37.8894806174716,285.419861649451,9
-66.17,110.48,390,1.42948616560101,218.9252146407,29
29.04,-110.58,211,115.8728567876,228.010865285762,7
41.16,-80.4,361,384.218447002011,122.120998796817,19
-29.44,27.02,1438,340.488922462894,138.166383664759,16
35.13,107.48,1219,976.367431341255,63.9039030106874,25
8.1,35.33,1974,877.574500270233,63.580424089426,10
49.35,15.05,534,411.980582348162,196.073340672271,19
15.22,42.35,15,22.2387625966594,66.3965907947779,7
46.56,25.55,1898,313.656648005109,123.851437744159,20
15.46,121.34,6,18.3007569967933,166.442248952249,2
36.08,136.14,8,9.80608139542832,312.895584138412,9
-40.59,145.43,11,21.9953019927056,220.629307080334,10
45.52,11.48,1775,53.7863211158255,106.588326851274,10
30.15,56.58,1754,330.271981186287,180.686726427718,8
35.09,140.19,13,12.2915770002141,254.290185695094,9
70.42,30.05,9,13.4720876742903,7.9023975011807,30
53.05,0.16,5,3.59391510050412,158.146915408033,10
12,105.27,16,196.837205245938,209.634933576051,4
-2.34,140.29,99,9.4994886094795,200.539173525711,1
50.05,12.24,471,423.279199571394,337.40594571982,10
56.41,12.5,30,7.46449448263468,81.3830621457803,10
-11.05,-28.31,145,786.615736927985,291.938798727993,2
14.25,29.05,536,1028.58569331121,58.9738653483786,7
25.48,113.02,185,267.146707297891,172.075465289568,9
53.24,14.37,3,47.4886170154085,10.3918435008281,10
6.05,171.44,4,114.053526204136,349.96981370697,1
-17.45,177.27,18,15.8374453208486,299.417842745354,2
48.51,-3,36,17.9685662488029,64.2479845591913,10
46.02,16.33,155,157.752610179962,232.234565498945,10
-29.44,151.44,1062,180.290512998173,88.3361923148034,9
32.35,131.4,21,19.655469908491,120.558965544218,9
41.37,-98.57,631,1334.09330370257,163.805695594336,18
-0.1,-69.58,115,938.36539850306,296.535067223533,1
33.39,-84.25,315,332.431897555009,121.768621151242,9
63.2,-90.43,11,8.65230495576584,320.500840059867,30
36.2,-117.06,962,277.770537924504,207.69946226974,7
45.24,44.12,75,351.995978311304,218.7931191197,18
11.25,-7.3,351,660.360994201904,221.513833776102,4
54.18,83.23,294,1464.66844553176,340.322483434656,19
-43.11,-71.5,318,98.0352294424104,303.422758793435,30
23.35,119.37,31,13.6828250508637,75.8634076524938,4
5.26,-71.39,217,422.611265981878,358.95707124818,2
60.18,-177,3,220.297331325688,77.8239851215758,30
17.52,102.43,175,373.93289249269,63.7763336911127,4
49.34,-119.39,454,236.287118416337,254.778910620041,20
24.02,-104.4,1872,209.174627728205,225.729426096643,6
-18.51,-41.56,277,191.916917391962,91.28500749306,4
-18.13,127.39,424,301.010677982119,13.802941975854,5
34.09,132.14,2,9.2277187477473,52.9280601247991,9
53.19,-110.04,669,990.132837402734,251.933932033981,19
59.11,9.34,14,13.7477998534088,94.5362812286264,19
38.33,44.58,1107,436.341518259343,321.118449914189,12
42.46,16.54,187,38.6600044460871,36.2619949198928,10
46.17,-76,200,375.912070431617,77.1745355100309,19
44.49,20.17,99,252.574937179077,209.353188951996,9
49.58,26.15,282,463.340417840419,138.652071511086,19
11.09,-60.5,6,19.4002172246949,347.005790898795,2
32.51,-109.38,968,381.204630573401,248.16419375917,6
-10.59,-37.04,9,33.6978120163415,103.382617918509,3
8.42,106.35,5,37.4943182940757,33.8480156932469,4
34.59,139.5,6,16.4351164395652,318.126748551587,10
38.02,-84.36,301,614.72291203883,83.6836951083271,9
2.32,34.39,1280,853.818006038821,123.646086660234,4
39.29,-88.17,220,942.188428660501,92.4688235569516,9
1,118,210,3.14482314963472,315.004627089244,1
51.35,8.13,125,209.153612138429,311.738848555379,10
43.23,92.06,1890,2188.6752317505,94.3410838996933,8
56.31,57.12,229,1276.75767062417,332.568430210698,19
14.01,-61,2,3.97295270485532,212.900353957139,1
28.14,112.52,68,567.009734182947,171.064099836582,9
43.58,-79.34,390,524.907410168996,149.730347191521,19
36.51,54.16,1287,798.311861435865,209.322491079613,6
69.38,-135.26,12,3.13274669265095,270.037437467266,20
25.47,84.44,58,512.935279473059,134.048268168219,15
-77.57,166.31,20,1.63322641018669,227.067067214592,29
47.12,73.21,581,2124.55729923967,358.829690424172,6
64.32,40.3,11,24.5380924916687,4.46906237015975,20
-7.05,-41.07,223,453.279584469825,356.76721104249,5
70.12,-148.28,17,20.1618830268772,39.2961706364245,30
46.58,31.58,52,4.44779706578207,180,18
53.54,-166.33,4,14.6052642901128,336.044079339026,30
27.23,80.1,142,912.911289240905,234.317666632132,15
60.41,6.45,560,3.38077444686066,170.644531015596,11
38.44,-93.33,265,941.486578316854,161.218617574035,9
58.26,12.42,74,30.7581922239523,261.906723752188,10
23.42,-15.52,10,42.6385913400187,294.737097361184,7
54.24,-7.39,47,61.0440561507533,298.605061753645,10
7.43,81.42,12,44.2289839421066,85.6486207848861,1
33.27,-117.41,15,10.3893180391055,164.411088341227,6
-69.24,76.24,64,16.0553602237559,165.883040465125,29
-20.5,144.12,326,288.87967756071,51.2226167692635,5
13.25,12.47,305,1035.06646679209,203.630533738673,7
-19.52,-145,3,42.7183217510732,171.555337411678,1
-25.56,27.56,1377,500.828928413233,96.4299696230901,15
58.02,102.44,402,1576.23508618635,333.395743749745,20
59.3,59.12,411,951.876971042956,28.4986922154366,20
-14.38,47.46,57,21.9879690942102,144.026248090711,4
47.13,27.16,90,240.53772599485,126.355539076472,19
45.43,-60.14,10,31.6763027367772,323.926307759629,19
13.43,-15.15,6,47.1464783596813,279.552766614568,4
36.54,50.4,20,682.984234395818,190.854646253063,13
46.27,16.59,141,190.845707647184,229.490656182448,10
15.07,105.47,102,267.370914489569,41.6648236313538,4
55.1,30.08,176,426.07671774155,305.234873434145,19
60.12,11.05,204,29.9215892376001,215.292609923375,20
55.41,12.33,9,4.55599238863434,284.155280533813,10
36.41,-82.02,631,416.526720558864,135.414825431221,9
6.58,158.14,37,28.3627598031454,308.860751945184,1
-27.02,30.48,1238,224.859455050094,103.073512084345,10
57.27,88.28,140,1232.02854483783,340.695621879717,20
67.37,33.4,1093,42.5261396892168,225.414927933139,20
43.28,-3.49,65,11.381177992113,12.3000353982085,10
38.09,-121.42,1,73.6031930284391,267.661416964178,12
40.51,63.2,208,1599.31237020901,204.072165726402,8
38.4,29.25,919,174.726923508435,208.864825101146,12
26.41,-80.07,6,1.49270273737456,41.8452519190266,4
43.32,75.15,742,2120.28002718003,204.645876437006,23
77.11,96.35,9,4.01253716715732,326.282152043499,30
9.33,-69.14,225,170.066964068272,40.0103157801732,4
43.41,10.23,1,13.3268232678151,65.2914827780301,12
35.46,-75.31,1,17.7780577819921,255.566662884251,9
30.47,-86.31,65,6.80054980346672,260.607132199634,9
-21.08,-48.58,536,386.51807864402,144.630453688335,15
6.11,-77.24,24,12.3759660488973,243.310543173918,1
61.38,-149.02,236,15.8237421732764,327.555243116064,30
25.29,-80.23,2,6.32487703771866,331.531788385089,4
29.31,106.29,351,854.215162680406,164.187085280136,9
35.42,-101.24,931,862.544032148335,148.14514511401,6
48.48,-122.32,48,13.4552976620095,260.55385435305,13
31.24,-92.18,34,159.561102770578,171.655741848178,9
-27.07,-52.37,679,344.266384313625,162.580436884929,9
21.12,72.5,12,12.6433691187134,79.8476607515987,4
63.03,179.19,82,5.65853117710548,101.28383612956,30
-23.23,43.44,8,18.4267108117997,86.5759112752837,5
-11.33,-41.09,1005,295.296796682075,120.293473807574,5
45.08,-87.38,191,856.785305714514,33.7373523042342,19
37.26,25.21,123,13.3726608510485,3.78852096562218,12
-77.51,166.45,95,3.776057580283,287.052736259198,29
48.54,36.19,177,190.80453199794,146.533773721257,19
44.37,-86.12,183,875.331881389452,26.3523520472547,19
47.52,-89.19,183,753.095994768594,52.8797367857696,19
34.53,-95.47,235,529.167343668749,162.50450711893,9
37.03,111.56,750,556.133077657756,70.1202162974203,6
39.29,54.22,16,1080.33794805418,201.593565733027,8
29.24,71.47,113,637.442689784985,232.029382369531,7
49.39,6.08,235,256.787184894011,328.343266053384,10
5.43,9.17,126,93.9877259073892,204.375900023064,2
-37.01,144.32,290,107.496828075076,151.726233674353,10
26.59,84.51,79,601.945096644915,143.07592458466,15
47.4,9.31,424,312.307814577445,134.948982212606,20
54.09,-115.47,782,718.936306077559,235.745043325858,20
20.3,45.12,617,433.277919785481,223.679562984698,7
36.15,46.16,1493,677.778854906992,157.175989283504,22
-29,29.53,1146,170.917048065193,117.47371831486,15
22.09,105.5,176,166.046904554141,135.561459206981,15
3.03,30.55,1211,1249.46209720176,120.565002681348,4
20.18,86.41,8,13.5679773223444,89.9775769036891,4
42.25,-83.01,191,631.672818366773,127.266224697417,18
64.18,-149.07,168,298.054585570494,181.122414649708,20
51.1,103.4,481,1739.7034010012,134.258640845773,30
57.16,-133.38,7,3.28126499382181,227.348232395165,11
33.4,1,1341,287.855386294923,342.127786344456,8
41.47,-122.28,807,148.320175791507,270.159845547485,13
40.53,-78.05,594,186.609060642425,138.716274933338,19
-23.57,-48.53,647,160.434452633313,150.19831830613,9
56.09,99.18,265,1643.52634278448,328.349884045193,20
37.13,67.25,300,1282.03354689289,183.56607257034,8
39.23,102.5,1383,1302.49736523175,87.4242024941736,8
32.54,108.31,457,1037.53059256884,72.6313711682423,15
-36.13,148.08,337,181.442860081956,111.007242709057,10
-40.54,174.59,7,42.9003188725233,136.644483623464,10
6.12,100.24,5,43.4560090201747,284.84605849913,2
55.21,-131.42,29,2.77040495893432,293.680091855989,10
43.52,25.57,24,191.001660286996,124.123577874973,9
8.32,76.52,7,44.6881034390576,56.7854207625859,2
24.28,122.59,17,47.9324074794187,65.2302164418902,9
54.55,8.21,20,11.4348447830553,47.0490584080434,10
20.4,58.54,19,11.1194926644559,0,7
36.43,3.15,25,34.4819889176689,358.519213439838,12
62.32,111.14,424,1184.95250406873,351.205912467318,20
32.41,-96.52,201,335.135732212382,153.641565461615,9
47.56,0.12,52,160.585308070773,260.403116400262,10
25.02,88.08,31,311.405777008169,181.136899157568,15
41.32,15.43,60,48.6851932012357,53.4155250679757,12
50.34,110.12,885,1350.47990226485,136.466013356852,27
-25.02,128.17,599,745.436250616199,172.32153371643,7
61.02,2.02,10,142.218837901264,88.8452307169896,10
50.36,97.31,1310,2032.90767126186,119.971799492129,30
41.16,-7.43,562,103.646284981037,264.245943817428,13
39.17,-7.25,590,146.809531223109,241.968898809251,12
-12.19,133.03,9,32.0089673368092,279.972053334168,4
-32.47,151.49,8,47.1670053148668,116.731238547081,9
23.31,119.34,22,12.9204088947619,140.748725416613,4
39.04,141.43,37,25.2528281319726,127.985487987246,9
48.01,-65.2,47,4.59937404117978,284.012797262513,19
63.44,34.18,113,111.39638032645,25.6102374905373,20
32.54,95.18,4068,1153.21345869331,200.065476457359,30
1.15,23.36,366,1433.63494017287,243.33619530322,1
47.23,8.34,569,313.989965819048,174.190944244025,10
42.45,-86.06,210,856.884164046621,116.50354201721,18
8.29,76.57,64,42.3123759860265,48.908309897666,2
-39.01,174.11,36,2.82034214063849,113.229298287005,10
15.17,38.55,2356,105.894152852951,67.0175240786745,6
57.41,63.03,76,1060.9552111568,17.1071092114657,19
-19.36,18.07,1400,499.024864759918,240.800144308351,5
63.44,-148.55,524,218.131907421851,188.816233666971,30
-21.45,-41.2,11,20.4622093095086,134.971707497498,4
45.16,-79.33,74,653.061496803882,132.811319891191,19
36.5,7.49,4,53.9726859602007,8.51814317754531,12
27.57,-93.59,30,224.116278409649,316.378865989652,9
43.57,-78.1,78,459.670044060497,133.387229111247,19
50.39,10.46,942,353.344156388335,352.690505944194,10
34.43,32.29,8,35.652697105737,32.5795097613247,12
67.41,-149.44,447,318.264028666327,16.4108931901602,20
24.34,80.5,317,724.855601758911,138.653641523136,12
21.44,-82.46,32,16.6671718839599,311.869388983763,4
28.18,126,3,213.091310674418,159.757768698806,9
51.08,9.18,223,259.904373751385,350.003849612895,10
58.58,101.05,185,1482.31682112601,320.867483752701,20
43.38,-72.18,182,122.574897352977,115.346468370257,19
49.28,10.23,325,446.554768516409,156.245813376,10
1.23,103.43,12,11.4476406973621,209.049922839059,1
52.32,117,539,1228.44001061717,69.731832501909,27
54,11.12,17,2.57945915134158,30.4322799512651,10
57,29.55,108,285.119033684067,341.367386936022,19
34.46,139.23,191,7.80964451659915,124.697392228196,10
59.21,17.57,11,6.11505678149264,123.021119534197,10
42.32,-6.35,544,140.296932304477,2.96221319351957,13
54.42,63.5,217,1375.18872777019,12.8179583090309,19
-12.12,-56.3,368,1314.25632469248,30.2172116169923,4
22.12,31.37,192,448.80987805022,69.8194358508221,7
41.55,9.24,22,5.11564111412774,102.534277650958,13
4.25,32.34,624,1163.31005855507,126.114248092276,4
56.05,63.38,81,1200.79964933711,14.3159731438558,19
50.54,-109.3,672,969.963112705863,263.199576508662,6
44.17,-85.25,398,867.0956304786,22.2340006580585,19
66,-117.46,185,227.002607066938,25.8736211739488,20
58.04,15.14,200,77.0735531369602,101.109499919463,10
48.39,138.59,382,80.0256743677078,132.614840928376,20
44.27,26.58,51,157.038681728913,128.534121194063,9
63.3,-18.23,18,17.7981631993081,1.59964799463449,11
43.47,-79.28,187,511.90826114366,149.550228441321,19
52.45,-35.3,0,966.031465803241,332.662513894341,30
65.38,-16.07,386,68.5636789136753,53.7303331804642,30
-40.59,148.2,14,10.1492260393891,9.59136995839896,10
-0.05,-78.18,2743,149.582474609652,325.604732466234,30
53.1,-2.59,10,25.5877974507884,330.433023968804,10
-35.33,144.56,93,282.955225764945,173.94272243989,6
62.02,14.22,360,157.028928467435,106.897115579554,20
39.57,-74.25,70,2.80137802228887,66.6040848113852,9
44.47,-75.48,77,410.35354830329,148.304611356668,19
47.3,14.07,710,173.120552121688,192.680781304932,20
44.14,42.03,563,154.650630483069,210.703586381979,19
49.39,9.58,298,438.93702956086,307.728256303736,10
-4.23,-70.02,65,1081.88427884355,243.009210367631,1
50.54,4.3,55,89.6595272090492,352.879124326952,10
32.34,-97.18,233,360.703760312749,143.894435814257,9
43.09,-75.23,226,265.785464493758,149.45117984557,19
46.4,7.53,580,239.564207937702,156.347090150685,30
71.06,24,14,4.50610636384201,170.763224436744,30
50.42,7.02,160,224.248400929814,310.352450183345,10
-20.23,28.3,1350,663.462601567053,92.9283808896905,5
-28.39,151.56,795,187.910772114579,76.3997741995085,9
-22.03,27.5,892,673.138473204001,129.29772233062,5
49.13,-102.58,581,1085.6792258664,33.197225620885,19
39.57,32.53,894,201.599692993571,330.372809912469,12
71.3,132.4,18,12.8609010124275,226.360210656292,30
41.33,44.28,1140,216.076826945748,286.654284480959,10
61.51,22.28,136,26.547784468587,267.819210285677,20
32.34,-117.07,7,0.939473235253181,89.9973252883926,13
33.5,-116.3,141,104.59530937176,247.784454707946,7
32.12,37.08,670,210.75843642585,278.475611576957,7
54.29,-0.36,60,3.57967117339031,201.277273966292,10
74.43,-94.59,67,23.3823181751351,301.863065424304,30
57.48,114.05,532,1334.25434827968,93.6073305730905,20
53.38,-77.42,195,99.2038029144349,262.864064003084,20
62.48,13.04,583,153.507563451541,316.168468912377,20
60.45,-0.51,15,13.0523630205392,255.292440260947,11
11.09,-60.51,8,19.1843297293596,350.180946439404,2
38.15,140.21,153,61.196722766025,99.1988515692658,9
29.43,-91.2,3,2.233485308512,240.146799870133,9
-11.11,-40.28,484,240.314954952441,134.480390170636,4
57.54,34.03,178,340.498278142629,320.867026418803,19
61.49,34.16,112,268.657553404372,233.027540249206,20
-32.48,151.2,62,68.0772745790957,144.867112345232,9
45.38,-82.58,183,674.611738773239,16.1010687424214,19
10.42,122.34,8,17.4977828780626,89.9855309936685,2
42.35,43.27,789,130.567234885577,262.204253754083,9
43.04,-92.37,343,1278.88413747147,40.0055408387904,18
66.25,87.12,27,389.461147636169,294.69038545579,20
43.44,15.55,75,25.1049336466544,12.9618337252531,12
28.55,-89.26,1,46.0861283052908,340.254768378838,9
25.46,-97.32,8,2.00792599894233,89.9957011912778,9
52.52,87.17,354,1722.42952149663,347.853304811183,20
27.18,86.3,1720,578.223236944846,162.147025984364,15
25.05,107.12,305,379.014085296183,157.249194361438,15
67.16,14.22,13,2.22389853289245,0,20
47.08,10.14,2080,242.885741391212,137.096815801276,10
56.26,85.58,174,1294.14608153958,346.920578331187,20
38.32,-106.03,2283,1021.54346963604,221.527996780113,20
51.19,108.51,800,1497.2413131257,134.638982074701,27
51.28,-90.12,386,552.123789778141,16.3595397885787,20
36.19,-119.24,89,175.96788396242,230.781211208102,6
-18.5,-159.46,6,100.671750976579,147.164789311038,1
47.47,13.03,422,191.91155191649,168.105337330049,19
-30.55,153.05,114,4.40207040550947,220.72256217264,9
49.54,-98.16,269,896.688014387371,21.3836864963277,19
-17.56,15.59,1100,362.327061878376,238.097862207388,5
53.48,7.54,29,22.6533891821329,207.992403698334,10
52.23,12.1,39,190.553714466899,347.286782317286,10
-22.22,-60.03,139,1042.93028304389,270.537925591949,5
-51.57,-60.03,21,9.16663911517083,328.089472550647,30
-70.14,65.51,1100,254.007417492044,51.9780988691156,29
10.34,-71.44,65,2.18778235515952,89.9982051094511,4
32.3,74.32,256,1065.37015618947,227.802830248216,5
46.32,138.2,4,7.99633070900546,253.888432847537,20
-41.31,173.52,32,18.9769959875656,354.936727622664,10
62.19,92.08,60,857.896071051996,318.790905101773,20
3.07,35.37,515,819.731341986439,132.745962875149,7
29.2,-94.46,1,31.3045848253837,299.888892963967,9
12.57,74.5,31,45.5030755781979,59.0852280715313,2
63.27,11.42,145,33.4405484633101,309.413456756225,20
64.16,100.14,186,936.675969548597,318.834662255997,20
49.44,-105.56,724,1188.25858055062,40.5995967266228,19
61.11,-113.41,164,658.768240712352,24.5738365417111,24
36.54,-106.35,2393,861.412978262074,228.597612624034,20
60.07,-128.49,690,355.21311161699,242.939653073666,20
0,0,415,574.583186251996,336.562601395628,4
41.4,-1.03,263,161.703150446796,112.921101607906,10
-12.1,-77,76,13.5193331383479,189.251626899114,8
48.32,35.5,91,187.519899952369,169.683048256867,19
12.35,122.16,47,10.1513076035595,320.07050090337,1
7.14,-70.48,131,238.386418075021,338.943838384228,4
59.51,48.17,183,687.736526811493,328.247885172448,20
40.16,8.47,559,2.38068846259538,339.093021230695,12
25.47,98.51,2377,766.458520174817,245.897629261275,16
40.23,-120.34,1263,290.926043992404,216.129213468971,13
34.16,47.07,1322,441.779099591552,156.601525528963,12
50.14,142.35,175,12.1152808451319,270.065247106059,19
-4.16,-41.47,161,132.559413235289,8.18781749107762,4
31.57,-102.11,872,609.375684808711,127.487014484628,6
45.43,4.57,201,219.055443373278,179.788850606846,10
2.19,21.34,463,1270.98630729393,275.220188277428,2
50.44,7.12,168,228.288738178431,308.852883899199,10
39.3,-119.47,1341,278.662973716749,241.223304555641,8
49.03,12.06,371,378.138146299357,162.322149355878,10
37.37,-122.23,5,15.2305477012727,48.8837000747871,13
18.26,1.21,459,1323.93473390586,167.532303500208,7
-14.15,-169.29,32,19.9111938270552,246.967554219018,1
2.35,-77.54,54,43.577890078753,322.284877415528,1
63.52,-21.09,5,31.1358199555785,38.0417941836549,11
-22.39,-63.49,450,687.960952512147,274.027284299156,4
25.47,-100.06,387,230.268006194565,95.3309825257011,10
36.33,61.1,236,1100.1625403472,202.962032564569,6
36.14,136.09,80,2.69395845218391,270.008846404584,9
69.28,25.3,133,87.4037349086948,353.022147941893,20
40.45,-95.25,296,1171.38623518496,173.209788234774,18
52.44,113.16,929,1415.46473553177,151.425976430731,27
-28.48,153.15,11,43.4928493236473,75.2895900534089,9
47.42,6.33,317,382.094866464542,149.929043274861,10
50.16,136.55,24,277.78710019086,79.7650429268439,19
69.15,-51.04,25,2.62255118957759,244.940955017432,30
47.23,13.27,845,162.551161485426,172.598378310036,19
-2.32,121.21,10,41.7736457227471,61.3777856330386,1
10.54,-74.46,10,22.2389853289118,0,4
54.36,100.38,522,1847.82639621307,330.376951898349,20
-20.26,57.4,57,4.91291162013764,334.864051460831,2
-15.46,145.58,0,34.2948886125603,269.957349405805,4
41.37,-90.35,229,1154.69489094477,101.527630875301,18
25.15,51.34,10,26.1331710831751,50.2967184949465,7
-0.55,-78.37,2785,189.911435537344,340.504844844424,30
64.2,23.36,10,12.7823068781107,99.9023990907341,20
55.18,83.36,215,1363.4760189919,338.560518049292,20
25.38,122.04,102,38.5330565171991,242.575088648706,9
38.44,128.11,35,29.1820786837621,67.5055814021096,19
49.25,-82.28,227,259.310089587841,27.8118600497069,19
51.15,-123.05,1670,115.903083961798,231.923330928904,30
41.15,-70.04,15,16.9346637302979,316.288499141236,10
39.24,-123.49,19,25.0773877998148,265.003961170111,13
61.05,93.04,122,988.00710361771,322.193735892218,20
47.46,135.38,102,240.758747007733,108.317814268649,19
37.57,-107.54,2769,872.84313302965,217.664147509872,20
67.29,64.01,180,201.057497188989,60.0313276111604,20
30.3,-81.42,9,5.87674326309238,139.176954977292,9
13.41,44.09,1385,87.0385761018542,196.660356399752,7
10.22,79.51,4,11.7385963830416,40.7224998573682,4
46.41,28.04,98,141.053297179948,117.130860987003,10
32.32,-93.45,55,262.56696871335,187.802801201065,9
-26.51,-65.06,450,554.311283758819,281.908726463147,15
40.12,-112.56,1326,859.934437565828,219.303762552543,6
44.57,-68.4,39,7.94343283170018,191.51863220761,19
51.44,103.42,472,1765.31286217042,135.16158868088,30
57.21,-3.21,215,53.7945662642661,338.598759656258,11
-7.14,177.09,2,124.835171495245,318.391310888364,1
46.33,-87.23,203,737.879795339112,39.0734224472266,19
54.02,108.16,465,1738.90197610721,75.9372438775718,30
-64.47,-63.04,8,3.47066655471836,163.986815660389,30
-25.55,28.13,1500,444.177876216945,97.1351256935651,16
44.21,143.22,16,21.1788087049517,26.7627507251802,19
38.56,100.26,1483,1501.60805930296,83.6387649776594,8
-72.13,-60.2,91,3.58784235850619,108.102078313897,29
61.44,27.18,138,95.6276369143202,180,20
48.19,-122.51,1,2.48657596698471,243.448223910334,13
32.41,-79.53,3,47.353701984036,313.0189569528,9
29.04,-80.55,3,28.5180400865584,247.116527911268,9
21.47,-78.47,26,12.6696857173566,243.991325533058,4
37.27,126.5,629,1.11194926644623,180,25
76.57,68.35,8,13.6009890155554,103.949347849069,30
41.39,43.37,1995,141.081585347367,286.552439458873,19
66.56,13.27,12,3.13575748678274,315.19329662726,20
49.46,-77.49,281,214.558596044284,333.568672631565,19
41.44,-93.43,322,1263.8930846294,165.631323127937,18
46.14,54.29,16,1086.83692590036,254.007094382877,8
47.47,22.53,124,562.270767406494,117.693416943824,10
42.09,-72.43,83,88.1612364849502,175.107772726933,19
42.5,19.32,945,45.2439643398667,218.259243378569,19
23.24,116.41,3,9.46130048814862,103.576941698314,9
-17.32,118.57,8,301.811875567944,168.613111872546,7
40.52,-72.52,20,32.6561754056295,332.347619791249,9
-16.31,-68.11,4014,337.469920418443,230.639637096752,30
46.12,21.24,118,451.786730457544,207.930660294339,10
32.13,-80.42,6,23.6520741942979,350.857960063568,9
-31.01,115.19,5,13.9342814248206,28.640514124382,12
22.37,101.49,1121,538.283432350879,119.301735224658,15
60.05,142.2,198,92.9335464153566,160.715364054016,27
71.19,-155.13,0,5.66309245330983,169.023016654323,30
-21.29,-135.27,3,116.480270842763,260.458408533324,1
50.13,31.48,128,369.353381892879,175.033618807466,19
45.3,-95.42,388,1274.40174328213,47.8775967737927,18
64.45,70.58,63,207.835276751752,18.0999834172995,20
